"","i","test","test.number","pval","statistic"
"8641",0.75,"Chebyshev Distance Test for Benford Distribution","t6",0,1.81700043360188
"8642",0.75,"Freedman-Watson U-squared Test for Benford Distribution","t7",9.9999999999989e-05,0.557772095100481
"8643",0.75,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.786587069226998,0.00119843828547962
"8644",0.75,"Mean Absolute Deviation","t9",NA,0.00398390471925292
"8645",0.75,"Distortion Factor","t10",NA,-11.8394011650864
"8646",0.75,"Mantissa Arc Test","t11",0.00396062045606138,0.000631433171822526
"8647",0.75,"Chi-Square Test for Benford Distribution","t1",0.00229764321589476,23.993394005809
"8648",0.75,"Euclidean Distance Test for Benford Distribution","t2",0.000499999999999945,1.93668868536877
"8649",0.75,"Joint Digits Test","t3",0.00229764321589476,23.993394005809
"8650",0.75,"JP-Square Correlation Statistic Test for Benford Distribution","t4",2e-04,0.994049646760443
"8651",0.75,"K-S Test for Benford Distribution","t5",0.0197000000000001,1.30700043360188
"8652",0.75,"Chebyshev Distance Test for Benford Distribution","t6",0.00470000000000004,1.30700043360188
"8653",0.75,"Freedman-Watson U-squared Test for Benford Distribution","t7",0.000299999999999967,0.446296697690015
"8654",0.75,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.438572693655529,0.00342874916863678
"8655",0.75,"Mean Absolute Deviation","t9",NA,0.00278337493498188
"8656",0.75,"Distortion Factor","t10",NA,-11.2985642315079
"8657",0.75,"Mantissa Arc Test","t11",0.021112745131471,0.000440900386993001
"8658",0.75,"Chi-Square Test for Benford Distribution","t1",9.16112287863147e-06,37.5380738285705
"8659",0.75,"Euclidean Distance Test for Benford Distribution","t2",0,2.45444334151783
"8660",0.75,"Joint Digits Test","t3",9.16112287863147e-06,37.5380738285706
"8661",0.75,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.990488829189755
"8662",0.75,"K-S Test for Benford Distribution","t5",0.00180000000000002,1.66700043360188
"8663",0.75,"Chebyshev Distance Test for Benford Distribution","t6",9.9999999999989e-05,1.66700043360188
"8664",0.75,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,0.699879952688618
"8665",0.75,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.228077781865085,0.00533530524617438
"8666",0.75,"Mean Absolute Deviation","t9",NA,0.00434545935464876
"8667",0.75,"Distortion Factor","t10",NA,-11.3143309477995
"8668",0.75,"Mantissa Arc Test","t11",0.000135827991346969,0.00101680041592232
"8669",0.75,"Chi-Square Test for Benford Distribution","t1",0.000113559401884067,31.518672011011
"8670",0.75,"Euclidean Distance Test for Benford Distribution","t2",0,2.39890127947971
"8671",0.75,"Joint Digits Test","t3",0.000113559401884067,31.5186720110109
"8672",0.75,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.991212663899158
"8673",0.75,"K-S Test for Benford Distribution","t5",0.00139999999999996,1.70700043360188
"8674",0.75,"Chebyshev Distance Test for Benford Distribution","t6",0.000199999999999978,1.70700043360188
"8675",0.75,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,0.592850351790834
"8676",0.75,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.477957539383929,0.00314096711919717
"8677",0.75,"Mean Absolute Deviation","t9",NA,0.00332369190717968
"8678",0.75,"Distortion Factor","t10",NA,-10.8223991094627
"8679",0.75,"Mantissa Arc Test","t11",0.0132612474456798,0.000495632793259133
"8680",0.75,"Chi-Square Test for Benford Distribution","t1",1.79879997952437e-06,41.3422763132201
"8681",0.75,"Euclidean Distance Test for Benford Distribution","t2",0,2.70356379534566
"8682",0.75,"Joint Digits Test","t3",1.79879997952437e-06,41.3422763132201
"8683",0.75,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.988053833727137
"8684",0.75,"K-S Test for Benford Distribution","t5",0.000900000000000012,1.72700043360188
"8685",0.75,"Chebyshev Distance Test for Benford Distribution","t6",9.9999999999989e-05,1.72700043360188
"8686",0.75,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,0.694346573859182
"8687",0.75,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.228077781865085,0.00533530524617438
"8688",0.75,"Mean Absolute Deviation","t9",NA,0.00395739153281897
"8689",0.75,"Distortion Factor","t10",NA,-11.3559145969632
"8690",0.75,"Mantissa Arc Test","t11",0.000360283791651104,0.000906853314300058
"8691",0.75,"Chi-Square Test for Benford Distribution","t1",1.85465730734302e-05,35.8703013551588
"8692",0.75,"Euclidean Distance Test for Benford Distribution","t2",0,2.32965325312944
"8693",0.75,"Joint Digits Test","t3",1.85465730734302e-05,35.8703013551589
"8694",0.75,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.990578173313394
"8695",0.75,"K-S Test for Benford Distribution","t5",0.0171,1.34700043360188
"8696",0.75,"Chebyshev Distance Test for Benford Distribution","t6",0.001,1.54912590556812
"8697",0.75,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,0.580438341880743
"8698",0.75,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.0641113844642314,0.00819513936248071
"8699",0.75,"Mean Absolute Deviation","t9",NA,0.0045080292944415
"8700",0.75,"Distortion Factor","t10",NA,-11.0394544167114
"8701",0.75,"Mantissa Arc Test","t11",0.00113840304308979,0.0007734058464244
"8702",0.75,"Chi-Square Test for Benford Distribution","t1",0.000708083668720549,26.9960995586234
"8703",0.75,"Euclidean Distance Test for Benford Distribution","t2",9.9999999999989e-05,2.17849118715059
"8704",0.75,"Joint Digits Test","t3",0.000708083668720549,26.9960995586233
"8705",0.75,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.992193887171183
"8706",0.75,"K-S Test for Benford Distribution","t5",0.00970000000000004,1.41700043360188
"8707",0.75,"Chebyshev Distance Test for Benford Distribution","t6",0.00239999999999996,1.41700043360188
"8708",0.75,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,0.497863154935618
"8709",0.75,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.312360007177618,0.00447195909785549
"8710",0.75,"Mean Absolute Deviation","t9",NA,0.00335493487512565
"8711",0.75,"Distortion Factor","t10",NA,-11.5240634887977
"8712",0.75,"Mantissa Arc Test","t11",0.0051152417581795,0.000601817318747919
"8713",0.75,"Chi-Square Test for Benford Distribution","t1",5.57894655656144e-05,33.2381910418032
"8714",0.75,"Euclidean Distance Test for Benford Distribution","t2",0,2.33247998438862
"8715",0.75,"Joint Digits Test","t3",5.57894655656144e-05,33.2381910418031
"8716",0.75,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.99153362954247
"8717",0.75,"K-S Test for Benford Distribution","t5",0.00270000000000004,1.60700043360188
"8718",0.75,"Chebyshev Distance Test for Benford Distribution","t6",0.000800000000000023,1.60700043360188
"8719",0.75,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,0.600057584111145
"8720",0.75,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.401121505694603,0.00371653121807646
"8721",0.75,"Mean Absolute Deviation","t9",NA,0.00386267818269813
"8722",0.75,"Distortion Factor","t10",NA,-11.9655230327451
"8723",0.75,"Mantissa Arc Test","t11",0.00656612408495575,0.000572352985078756
"8724",0.75,"Chi-Square Test for Benford Distribution","t1",7.26814659812725e-06,38.0826544041755
"8725",0.75,"Euclidean Distance Test for Benford Distribution","t2",0,2.57127676463637
"8726",0.75,"Joint Digits Test","t3",7.26814659812725e-06,38.0826544041756
"8727",0.75,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.989943122011985
"8728",0.75,"K-S Test for Benford Distribution","t5",0.000499999999999945,1.79700043360188
"8729",0.75,"Chebyshev Distance Test for Benford Distribution","t6",9.9999999999989e-05,1.79700043360188
"8730",0.75,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,0.662303409082124
"8731",0.75,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.445812048844144,0.00337479003436689
"8732",0.75,"Mean Absolute Deviation","t9",NA,0.00418847912676644
"8733",0.75,"Distortion Factor","t10",NA,-11.6249273222239
"8734",0.75,"Mantissa Arc Test","t11",0.00569838167227457,0.000591323156150423
"8735",0.75,"Chi-Square Test for Benford Distribution","t1",6.20570506160156e-06,38.4537250869266
"8736",0.75,"Euclidean Distance Test for Benford Distribution","t2",0,2.22307528640908
"8737",0.75,"Joint Digits Test","t3",6.20570506160156e-06,38.4537250869266
"8738",0.75,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.991337961458161
"8739",0.75,"K-S Test for Benford Distribution","t5",0.00980000000000003,1.41512503836436
"8740",0.75,"Chebyshev Distance Test for Benford Distribution","t6",0.00629999999999997,1.29912590556812
"8741",0.75,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,0.707510672234401
"8742",0.75,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.0222432979729974,0.0101196818181083
"8743",0.75,"Mean Absolute Deviation","t9",NA,0.00468670743549108
"8744",0.75,"Distortion Factor","t10",NA,-10.8539573023085
"8745",0.75,"Mantissa Arc Test","t11",8.91139451403165e-05,0.00106651357783845
"8746",0.75,"Chi-Square Test for Benford Distribution","t1",3.72653661884215e-06,39.6473103684363
"8747",0.75,"Euclidean Distance Test for Benford Distribution","t2",0,2.54393108862618
"8748",0.75,"Joint Digits Test","t3",3.72653661884215e-06,39.6473103684362
"8749",0.75,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.98902705742846
"8750",0.75,"K-S Test for Benford Distribution","t5",0.00419999999999998,1.54700043360188
"8751",0.75,"Chebyshev Distance Test for Benford Distribution","t6",0.000299999999999967,1.64912590556812
"8752",0.75,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,0.727825016923261
"8753",0.75,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.0851826254018173,0.00761957526360151
"8754",0.75,"Mean Absolute Deviation","t9",NA,0.004511447816006
"8755",0.75,"Distortion Factor","t10",NA,-10.9328776053609
"8756",0.75,"Mantissa Arc Test","t11",9.82070904734643e-05,0.0010541960407581
"8757",0.75,"Chi-Square Test for Benford Distribution","t1",3.63800812153148e-06,39.7034383131369
"8758",0.75,"Euclidean Distance Test for Benford Distribution","t2",0,2.78299808369
"8759",0.75,"Joint Digits Test","t3",3.63800812153148e-06,39.703438313137
"8760",0.75,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.988330285846849
"8761",0.75,"K-S Test for Benford Distribution","t5",9.9999999999989e-05,1.97700043360188
"8762",0.75,"Chebyshev Distance Test for Benford Distribution","t6",0,1.97700043360188
"8763",0.75,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,0.696501804536446
"8764",0.75,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.562209424390172,0.00256540302031789
"8765",0.75,"Mean Absolute Deviation","t9",NA,0.00396222125866248
"8766",0.75,"Distortion Factor","t10",NA,-11.3267883216565
"8767",0.75,"Mantissa Arc Test","t11",0.00222088313564302,0.000698268611811966
"8768",0.75,"Chi-Square Test for Benford Distribution","t1",1.10646565856243e-05,37.0929314363048
"8769",0.75,"Euclidean Distance Test for Benford Distribution","t2",0,2.66801830068975
"8770",0.75,"Joint Digits Test","t3",1.10646565856243e-05,37.0929314363048
"8771",0.75,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.989456132340202
"8772",0.75,"K-S Test for Benford Distribution","t5",9.9999999999989e-05,1.91700043360188
"8773",0.75,"Chebyshev Distance Test for Benford Distribution","t6",0,1.91700043360188
"8774",0.75,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,0.597900038147857
"8775",0.75,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.780343128958159,0.00123441104165957
"8776",0.75,"Mean Absolute Deviation","t9",NA,0.003923592349514
"8777",0.75,"Distortion Factor","t10",NA,-11.9462548618312
"8778",0.75,"Mantissa Arc Test","t11",0.00214183137463401,0.000701048709180132
"8779",0.75,"Chi-Square Test for Benford Distribution","t1",8.78291294215128e-06,37.6373636109896
"8780",0.75,"Euclidean Distance Test for Benford Distribution","t2",0,2.58306256389846
"8781",0.75,"Joint Digits Test","t3",8.78291294215128e-06,37.6373636109895
"8782",0.75,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.98934237590108
"8783",0.75,"K-S Test for Benford Distribution","t5",0.000900000000000012,1.72700043360188
"8784",0.75,"Chebyshev Distance Test for Benford Distribution","t6",0,1.72700043360188
"8785",0.75,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,0.688490404208248
"8786",0.75,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.289580147943955,0.0046877956349352
"8787",0.75,"Mean Absolute Deviation","t9",NA,0.00480530500460212
"8788",0.75,"Distortion Factor","t10",NA,-11.6101333071509
"8789",0.75,"Mantissa Arc Test","t11",0.000911357396622507,0.000796787551241755
"8790",0.75,"Chi-Square Test for Benford Distribution","t1",1.7601799124245e-05,35.9943819155269
"8791",0.75,"Euclidean Distance Test for Benford Distribution","t2",0,2.57139707662487
"8792",0.75,"Joint Digits Test","t3",1.7601799124245e-05,35.994381915527
"8793",0.75,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0,0.990161016048359
"8794",0.75,"K-S Test for Benford Distribution","t5",0.000299999999999967,1.85700043360188
"8795",0.75,"Chebyshev Distance Test for Benford Distribution","t6",0.000199999999999978,1.85700043360188
"8796",0.75,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,0.693047616904008
"8797",0.75,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.567704059400256,0.00252943026413794
"8798",0.75,"Mean Absolute Deviation","t9",NA,0.00420462331586415
"8799",0.75,"Distortion Factor","t10",NA,-11.2323132225046
"8800",0.75,"Mantissa Arc Test","t11",0.0012976325189658,0.000758554583368923
"8801",0.8,"Chi-Square Test for Benford Distribution","t1",0.00337126449723768,22.9945391281735
"8802",0.8,"Euclidean Distance Test for Benford Distribution","t2",0,2.05446142905354
"8803",0.8,"Joint Digits Test","t3",0.00337126449723768,22.9945391281735
"8804",0.8,"JP-Square Correlation Statistic Test for Benford Distribution","t4",2e-04,0.993626684361911
"8805",0.8,"K-S Test for Benford Distribution","t5",0.00649999999999995,1.4900852396832
"8806",0.8,"Chebyshev Distance Test for Benford Distribution","t6",0.000900000000000012,1.4900852396832
"8807",0.8,"Freedman-Watson U-squared Test for Benford Distribution","t7",0,0.415350104365686
"8808",0.8,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.648814752127014,0.00201594516258477
"8809",0.8,"Mean Absolute Deviation","t9",NA,0.00293876218046583
"8810",0.8,"Distortion Factor","t10",NA,-8.69502926605037
"8811",0.8,"Mantissa Arc Test","t11",0.0367895989581806,0.000367071258281936
"8812",0.8,"Chi-Square Test for Benford Distribution","t1",0.00859790072972921,20.5010313013218
"8813",0.8,"Euclidean Distance Test for Benford Distribution","t2",0.004,1.69760009886753
"8814",0.8,"Joint Digits Test","t3",0.00859790072972877,20.5010313013219
"8815",0.8,"JP-Square Correlation Statistic Test for Benford Distribution","t4",0.0033,0.995524746315338
"8816",0.8,"K-S Test for Benford Distribution","t5",0.0455,1.1600687384456
"8817",0.8,"Chebyshev Distance Test for Benford Distribution","t6",0.0135,1.1600687384456
"8818",0.8,"Freedman-Watson U-squared Test for Benford Distribution","t7",0.000600000000000045,0.418165035361219
"8819",0.8,"Judge-Schechter Normed Deviation Test for Benford Distribution","t8",0.435098414226459,0.0034549993151982
"8820",0.8,"Mean Absolute Deviation","t9",NA,0.00331222885440914
"8821",0.8,"Distortion Factor","t10",NA,-8.81444837295285
"8822",0.8,"Mantissa Arc Test","t11",0.00665042369991034,0.000555096302964435
"8823",0.8,"Chi-Square Test for Benford Distribution","t1",0.000622288712700092,27.3205099673749
"8824",0.8,"Euclidean Distance Test for Benford Distribution","t2",0.000399999999999956,1.91533509643708
"8825",0.8,"Joint Digits Test","t3",0.000622288712700092,27.3205099673748
"8826",0.8,"JP-Square Correlation Statistic Test for Benford Distribution","t4",3e-04,0.993599742526165
